sigma,N,alpha,functional_form,sigma_query_mult,mu_push_mean,mu_push_sd,mu_push_p25,mu_push_p975,mu_pull_mean,mu_pull_sd,mu_pull_p25,mu_pull_p975,mu_alpha_mean,cohens_d,ratio_push_pull,n_trials
0.5,100,0.2,l1,0.01,4.513822428776625,0.12063229726003966,4.280450670079494,4.752839526830296,0.0319176368727362,0.0008572730662088515,0.030251229387841652,0.03366789976837953,3.617441470395848,52.541571708839996,141.42094688195093,10000
0.5,100,0.2,l1,0.1,4.512856742020926,0.12069964977510521,4.278423610313432,4.7515776067839495,0.3192208680087725,0.008403345286385066,0.30289237618519893,0.3360062233107537,3.6741295672184955,49.0173343414488,14.137098148285558,10000
0.5,100,0.2,l1,0.3,4.5128791980927785,0.11958295711525753,4.283878246924903,4.747135550352663,0.9575175797017444,0.02570377421382729,0.9073020869608522,1.0075203975108888,3.801806874414572,41.10757318123307,4.713103230437281,10000
0.5,100,0.2,log_quadratic,0.01,1.5324390921325415,0.03966861769846449,1.4561446521622838,1.6110442987202107,0.00019995343549401653,1.0004593897484879e-05,0.00018102366494517725,0.00022035335335336567,1.2259912643931319,54.625379646458036,7663.979807830802,10000
0.5,100,0.2,log_quadratic,0.1,1.5325738009992482,0.039449947107241146,1.4547803322687658,1.6097009566613558,0.019765851395342458,0.00097054433733379,0.017906788123617626,0.021722508559800364,1.230012211078467,54.21518961306287,77.53644254152277,10000
0.5,100,0.2,log_quadratic,0.3,1.5319653352606968,0.03977945857390181,1.4541352038563207,1.6100077971346358,0.1626743169085938,0.007305240469000584,0.1487014786224371,0.17720698723089875,1.2581071315902765,47.87947619514998,9.417376783094184,10000
0.5,100,0.4,quadratic,0.01,3.9993692939321592,0.19797097535304944,3.623477585214302,4.39489287460752,0.00020005854462970722,9.920422474063732e-06,0.00018112136957722734,0.00022000315419061126,2.3997015997771474,28.568224982088463,19990.994642766596,10000
0.5,100,0.4,quadratic,0.1,4.000649201654245,0.20187506370263655,3.612564414709936,4.406839941908131,0.019988960800274402,0.001000421639345826,0.018083992442393157,0.02198491207460033,2.4083851053126573,27.885735226130254,200.14293097214568,10000
0.5,100,0.4,quadratic,0.3,3.999363566307424,0.20047624244625847,3.619894287528105,4.400715606252121,0.18008761923824965,0.008951088335916471,0.1629685772488411,0.1980956485401822,2.4716531874797543,26.915388957497914,22.20787627280699,10000
0.5,100,0.4,l1,0.01,4.513165081151229,0.12075497586583747,4.281118620472197,4.751751888769777,0.03191266387148618,0.0008582655765051129,0.03024827173368176,0.033610040729869735,2.7206641142393315,52.48055272829041,141.42238640202396,10000
0.5,100,0.4,l1,0.1,4.512694024976182,0.12040787444253179,4.275916100589512,4.75003644534751,0.31919444103878464,0.008528900695206116,0.302529405185981,0.3360144906329518,2.835294191401223,49.13035789187026,14.137758822773025,10000
0.5,100,0.4,l1,0.3,4.512951737684912,0.11994702761706387,4.282119843707934,4.745644586680748,0.9577248649077544,0.025537323364132513,0.9077840218679201,1.0077580943861735,3.0908609885740495,40.998354159836815,4.712158891394751,10000
0.5,100,0.4,log_quadratic,0.01,1.5325496199920143,0.03949254503721342,1.455581308487954,1.6096129019262726,0.00019978605976974707,9.924875861988166e-06,0.00018098727245708217,0.00022011181836769378,0.9196096864191164,54.87288416010074,7670.953727994205,10000
0.5,100,0.4,log_quadratic,0.1,1.5322879676682706,0.03956461616563209,1.4550295918334442,1.608813296081418,0.019743944043430217,0.0009740071682669736,0.017871023546647307,0.02168170788171287,0.9272703582183345,54.04860660835063,77.60799789027655,10000
0.5,100,0.4,log_quadratic,0.3,1.5321605133932683,0.03951808194211014,1.4551424105850188,1.6085859691197584,0.16273363717999575,0.0074100150981169155,0.14838416855435774,0.17731014937667236,0.9843897629079593,48.16752008713345,9.415143297624342,10000
0.5,100,0.6,quadratic,0.01,4.000245656822281,0.20058979414936515,3.6082813949948678,4.400905926062457,0.00019988481329549023,1.0006591682142796e-05,0.00018108021975137836,0.00021998210348396624,1.6002181936168893,28.20142967810743,20012.754300191416,10000
0.5,100,0.6,quadratic,0.1,4.000750693379746,0.20186146272872638,3.621329698037861,4.410590308240348,0.02001905167609752,0.0009950017321331966,0.018123712396949047,0.022058960825651473,1.6123117083575573,27.88811797764582,199.84716349758907,10000
0.5,100,0.6,quadratic,0.3,4.002134767599163,0.20087708139623497,3.621360631561064,4.39897707003409,0.18017600704780612,0.009004552241008186,0.1630316731649754,0.198215214340741,1.708959511268349,26.880337038080725,22.2123624181397,10000
0.5,100,0.6,l1,0.01,4.51578511003009,0.12133835074319428,4.280208617120084,4.761341479732376,0.03191474266226307,0.00085481391007938,0.030262082809916505,0.03361289321334888,1.8254628896093938,52.25876976113848,141.49526937498035,10000
0.5,100,0.6,l1,0.1,4.513011982171351,0.12196256119874714,4.279931663938382,4.753361584226057,0.3191544750139212,0.0085922798494048,0.3027056347522645,0.3362091241110831,1.9966974778768933,48.50952790645036,14.14052546803393,10000
0.5,100,0.6,l1,0.3,4.513085106079435,0.12008795793660022,4.278918225045239,4.746852089436643,0.957707752863031,0.025357714793268708,0.9077351705020364,1.0086192207592002,2.3798586941495925,40.966480333399666,4.71238234481003,10000
0.5,100,0.6,log_quadratic,0.01,1.5317552935629923,0.0393675359920541,1.4537637797449474,1.6076616024078447,0.0001999343311199949,9.960083468131117e-06,0.00018066998584047848,0.00021952900261792944,0.6128220780238691,55.01858921693012,7661.292010143453,10000
0.5,100,0.6,log_quadratic,0.1,1.531635170639341,0.039638814630490876,1.4540683994556534,1.6093474376688675,0.01975644425444343,0.0009835752939908824,0.017894931599026265,0.02171489979899854,0.6245079348084026,53.92344589472963,77.52585186450544,10000
0.5,100,0.6,log_quadratic,0.3,1.5323106909737692,0.03986298127921307,1.4543701766104384,1.609256813634269,0.1627147171020612,0.007513044984465092,0.1482973199553939,0.17763170595942002,0.7105531066507444,47.74832192451364,9.417161018155735,10000
0.5,100,0.8,quadratic,0.01,4.000646057555693,0.19987077223893007,3.621788522429583,4.399716195078721,0.00020010791105075717,9.952893143705047e-06,0.00018140267310733207,0.00022040650481475134,0.8002892978399789,28.305713972778545,19992.443259981526,10000
0.5,100,0.8,quadratic,0.1,4.0001363900813445,0.20065773563750663,3.6092509938045043,4.408055481466834,0.020006934906521258,0.0009879644608117174,0.018158567499315558,0.02199978700127396,0.8160328259414859,28.051172870939872,199.93749211317225,10000
0.5,100,0.8,quadratic,0.3,4.000766122191788,0.20304281608675287,3.6132684536166004,4.4122582169603985,0.17976522061794067,0.009033111172693611,0.16254965829643628,0.19754427721096698,0.94396540093271,26.58735577550397,22.25550697982182,10000
0.5,100,0.8,l1,0.01,4.513042191988586,0.12073538886001317,4.2813088626965685,4.748065718875111,0.03191862475647673,0.0008460908553709834,0.030266302762681246,0.033584138325314525,0.9281433382028985,52.48759439369038,141.39212533186688,10000
0.5,100,0.8,l1,0.1,4.513131519200462,0.11999420761889602,4.2810717654043104,4.749111092997559,0.31903807904733855,0.00854733609924892,0.30238807590816913,0.3361106389833633,1.157856767077963,49.30532458097572,14.146059093249518,10000
0.5,100,0.8,l1,0.3,4.51316336009791,0.12038852622915079,4.282280898834607,4.746674469214438,0.9577008690099214,0.02541948755437328,0.9079201404170907,1.0067517210650923,1.668793367227519,40.86529612830818,4.712497927211504,10000
0.5,100,0.8,log_quadratic,0.01,1.5316744501340496,0.03960389669312785,1.4547684432397248,1.6089466554199938,0.00019999691704422336,1.001469703279403e-05,0.00018117119723476605,0.0002200355093286524,0.3064948875604452,54.6873427557762,7658.490304604873,10000
0.5,100,0.8,log_quadratic,0.1,1.5318251943535246,0.03926460806229369,1.4550373000770123,1.607552613917839,0.019762082567989187,0.0009713454201976635,0.01789439099854937,0.02171939726065577,0.3221747049250962,54.4440968874346,77.5133485594676,10000
0.5,100,0.8,log_quadratic,0.3,1.531575939971505,0.03991627484445539,1.4540873412751234,1.6094848214641313,0.16272509687122438,0.0073382859608853756,0.1487287483022686,0.17752843160114437,0.4364952654912804,47.69834451308652,9.412045034353532,10000
0.5,100,1.0,quadratic,0.01,4.002798086833435,0.19892502594637723,3.624405673540095,4.403598840538331,0.0002002544136900566,9.980499304735001e-06,0.00018116627021446934,0.00022002781460994284,0.0002002544136900566,28.45558574281424,19988.563613028567,10000
0.5,100,1.0,quadratic,0.1,3.9975597533982117,0.2011513398807209,3.605132057340193,4.398743042092559,0.020012284885256266,0.0009782435721904204,0.018165770911203166,0.021971683423908966,0.020012284885256266,27.964193825599928,199.75528912959612,10000
0.5,100,1.0,quadratic,0.3,3.9979957188562505,0.19903425445428619,3.616500922078531,4.3966325394753945,0.17996499543600958,0.008994407162983449,0.16258723643222975,0.19813165095468838,0.17996499543600958,27.1008924924189,22.215407552841707,10000
0.5,100,1.0,l1,0.01,4.512686773395246,0.12004222855486214,4.279423063757504,4.74892566442691,0.03191833146019754,0.0008581165390602154,0.030236225535044327,0.033610894530725764,0.03191833146019754,52.78643755032704,141.38228932870783,10000
0.5,100,1.0,l1,0.1,4.515751421015656,0.12158984503976605,4.281518344244048,4.75900424074035,0.3191989963391773,0.008560330129877875,0.30253052998335295,0.33609505709689863,0.3191989963391773,48.68965373978639,14.14713540081833,10000
0.5,100,1.0,l1,0.3,4.513136375381954,0.12090140834076556,4.274330378374782,4.752825818692074,0.9571834530076155,0.025373779070017973,0.9079023138699632,1.007302474616072,0.9571834530076155,40.70800322403487,4.715017127804493,10000
0.5,100,1.0,log_quadratic,0.01,1.5317110271850196,0.039336534759455845,1.4547469073870882,1.6083191209061314,0.00019987126909919482,1.0073314730341744e-05,0.00018071170350712808,0.00022017213305896205,0.00019987126909919482,55.06036029482987,7663.4877743476045,10000
0.5,100,1.0,log_quadratic,0.1,1.5325063034166548,0.03919846782925415,1.4544195356030232,1.6097824915373713,0.019743509420431907,0.0009734407219268603,0.01788012292122514,0.02172449277404113,0.019743509420431907,54.561068282323504,77.6207649198736,10000
0.5,100,1.0,log_quadratic,0.3,1.5320891842317943,0.03950404012527168,1.454099970412633,1.6094192182762421,0.16276521546613118,0.007450456227056491,0.1483895294296247,0.17740406870845427,0.16276521546613118,48.17147936119534,9.412878420270316,10000
0.5,500,0.0,quadratic,0.01,4.000496635974135,0.08948507599291655,3.8306949713430978,4.178926512148326,0.0001999813827561788,4.4750213046204725e-06,0.00019129490809477193,0.00020876802719925307,4.000496635974135,63.22030475576337,20004.345308741154,10000
0.5,500,0.0,quadratic,0.1,4.001014806820593,0.0891721236371462,3.829178447387912,4.18203381410012,0.019998839785797477,0.00044538335550742123,0.019136015271325454,0.020880969749153176,4.001014806820593,63.13561144203822,200.0623460997964,10000
0.5,500,0.0,quadratic,0.3,3.9978547550045036,0.08982780710251209,3.825636320511001,4.175473805645698,0.17998909242688446,0.004044415405316189,0.17227030860163012,0.18811143438013309,3.9978547550045036,60.0461400133668,22.21165016779292,10000
0.5,500,0.0,l1,0.01,4.5130040177684005,0.05355568655163026,4.407535082398264,4.619399990016056,0.03191180551977424,0.0003792196403401232,0.031160604739780984,0.03265128844386597,4.5130040177684005,118.32660405919906,141.42114318702227,10000
0.5,500,0.0,l1,0.1,4.5141975902786955,0.054248865710812326,4.408377978880759,4.620784357890436,0.31910014934413977,0.003803908057225924,0.31176969704614943,0.32661012896199587,4.5141975902786955,109.09412031754357,14.146648315762056,10000
0.5,500,0.0,l1,0.3,4.513639425689006,0.05438878120188878,4.406567511330313,4.621639804838885,0.9573222997183802,0.01143835775108253,0.9354529061523764,0.9799219541338372,4.513639425689006,90.49159512376238,4.714858754483003,10000
0.5,500,0.0,log_quadratic,0.01,1.5320604005704697,0.01774803445872671,1.497895330124762,1.5668431231609172,0.00020001519275375087,4.4905013201790045e-06,0.00019137851497496235,0.00020893547989922883,1.5320604005704697,122.06296242886341,7659.720141642785,10000
0.5,500,0.0,log_quadratic,0.1,1.5318871124001114,0.01765636326503665,1.4964515336837223,1.5654005032785119,0.019759251625823936,0.00043104708641770106,0.018921658992262187,0.02061154007161265,1.5318871124001114,121.08012934690558,77.52758765408119,10000
0.5,500,0.0,log_quadratic,0.3,1.5322386746808478,0.01760390090409712,1.4982007040234315,1.566850697544033,0.1627186787550592,0.003311000820514472,0.15629723388052041,0.16929487276966942,1.5322386746808478,108.12485789440927,9.416489160333771,10000
0.5,500,0.2,quadratic,0.01,4.001874740155276,0.08979199852234958,3.825113396719301,4.179277218324292,0.00019995453863278162,4.517856922855334e-06,0.0001912913141631385,0.00020900806527989605,3.2015397830319476,63.02591366705739,20013.923002291816,10000
0.5,500,0.2,quadratic,0.1,4.000693704540392,0.089234754165775,3.827826402128169,4.176284741492383,0.02000916627915131,0.0004477264173065339,0.019133492526080376,0.02090152605550493,3.204556796888144,63.08603924186335,199.9430485371568,10000
0.5,500,0.2,quadratic,0.3,4.000052878913227,0.08902602801965824,3.8236714480981884,4.17405242340852,0.18002607559729844,0.004006713009109487,0.17237320302296577,0.187856421117349,3.2360475182500408,60.62126761605865,22.219297208149847,10000
0.5,500,0.2,l1,0.01,4.513210801381907,0.053872030988437444,4.408068118737708,4.6179337340624915,0.03191556866693233,0.0003833377196291791,0.03116277668338319,0.03267970444478597,3.616951754838912,117.63707327101915,141.41094738061295,10000
0.5,500,0.2,l1,0.1,4.513371126973527,0.05402196878533643,4.4080912445632965,4.619204117851284,0.31912661276830506,0.0037799235172307675,0.3117666617030421,0.32668462717157704,3.6745222241324833,109.53119252019556,14.142885445440308,10000
0.5,500,0.2,l1,0.3,4.513863290424969,0.05416491174441591,4.409693370474007,4.62113054291223,0.9575150579669766,0.011355792747017297,0.9356293848909594,0.9798649581721202,3.802593643933371,90.87837387570491,4.714143399487559,10000
0.5,500,0.2,log_quadratic,0.01,1.5320576829299428,0.017532655347905945,1.497198280418754,1.5669205689534969,0.00019994838729955132,4.511330888061781e-06,0.00019122476006302943,0.00020884799905367804,1.2256861360214142,123.5622254080787,7662.265765788353,10000
0.5,500,0.2,log_quadratic,0.1,1.5317948554796916,0.017673104649010632,1.49716881763261,1.5659131574777159,0.019749854784062874,0.0004382757105139998,0.0188936712772281,0.020613488142711866,1.2293858553405659,120.95765614249235,77.5598034632524,10000
0.5,500,0.2,log_quadratic,0.3,1.5321364994933775,0.017923923374146715,1.4966512458555505,1.5666105573754145,0.16280140243470234,0.0032921166508840596,0.15625051954564403,0.1693586250672951,1.2582694800816425,106.26420325897425,9.41107678791587,10000
0.5,500,0.4,quadratic,0.01,4.000799336637463,0.0886216587802748,3.8295836774406102,4.175720200407815,0.0002000187239870313,4.450746508030093e-06,0.00019132985732066017,0.0002088057746055047,2.4005596094720723,63.8410732065651,20002.124085627423,10000
0.5,500,0.4,quadratic,0.1,4.000352791851883,0.0893215546265735,3.8297063312730235,4.177074227712058,0.01999980640992142,0.0004453976167009968,0.019124975091922843,0.02089206786719987,2.408211597675098,63.01949420073476,200.01957568286284,10000
0.5,500,0.4,quadratic,0.3,3.9988632222557405,0.09004059516645886,3.822450505632557,4.179459665218025,0.17999318957404903,0.004079454287290896,0.17217939866023574,0.18823448503460466,2.471315209183064,59.919231667384196,22.216747376492332,10000
0.5,500,0.4,l1,0.01,4.513868501576312,0.05396564970173424,4.409689067596385,4.619322159192954,0.03191907473604998,0.000381488781252003,0.03116907258177639,0.03266263428963513,2.721088730840207,117.45018050269431,141.41601969678234,10000
0.5,500,0.4,l1,0.1,4.512988986715195,0.05375881899494484,4.4078500495167665,4.617021170219434,0.3192185462287703,0.003813888588847169,0.3117856071483497,0.32673828422076706,2.835480810520625,110.04739022019456,14.137615248335004,10000
0.5,500,0.4,l1,0.3,4.513564791207147,0.053446492983585475,4.409600320005917,4.619657831197688,0.957559784677894,0.011482900759129647,0.9351725845294405,0.9801041924975921,3.0911627885954456,91.99391786612657,4.713611477246227,10000
0.5,500,0.4,log_quadratic,0.01,1.5318663756659894,0.017757468985633924,1.4966058353958787,1.5667571084880816,0.00020001354666197683,4.492779050270536e-06,0.00019125723623552305,0.0002087303047516768,0.9191998308182583,121.98265838238953,7658.813121567438,10000
0.5,500,0.4,log_quadratic,0.1,1.5322061585371196,0.017746571843582592,1.497047778953861,1.566823721953811,0.019754859697892358,0.00043564577764770336,0.0189171309219814,0.020613711857068975,0.9272256390014286,120.49002909382067,77.56097395622558,10000
0.5,500,0.4,log_quadratic,0.3,1.5317177536281654,0.017505555748066837,1.4974770107574193,1.5658237954625778,0.16269508652958584,0.003306010640333853,0.1563080122783088,0.1692920734521545,0.9841086867887335,108.67754895509688,9.414652810363913,10000
0.5,500,0.6,quadratic,0.01,3.999868687828772,0.08878554287626411,3.828709983919322,4.173874362410876,0.00019997190913692672,4.446715603954303e-06,0.00019120235714883936,0.00020866938801253812,1.6000674582769912,63.708409643242824,20002.152827825146,10000
0.5,500,0.6,quadratic,0.1,4.000348949776134,0.0890362088153789,3.82866871754739,4.177100034918398,0.0200017577216997,0.00044680156181986676,0.019124106261064394,0.020885979163418538,1.612140634543474,63.22135883514422,199.99987028321002,10000
0.5,500,0.6,quadratic,0.3,3.9995493636774553,0.09044806660063211,3.8258287126400963,4.179583458807861,0.18002919069222686,0.004044801043468826,0.1722482103932753,0.18802653425898475,1.7078372598863185,59.66102239139877,22.21611588820048,10000
0.5,500,0.6,l1,0.01,4.513107733379568,0.0536883756515265,4.408536891035499,4.617558062556109,0.03191887313865999,0.00038090467987030594,0.031180315875344342,0.03267426022287778,1.8243944172350235,118.03669778840946,141.3930784390165,10000
0.5,500,0.6,l1,0.1,4.514033118084259,0.05381815673627071,4.407664404597044,4.61920266145922,0.3191901150617288,0.0037993797779998,0.31181870372149467,0.32661011587235855,1.997127316270741,109.95686315398301,14.142145715293475,10000
0.5,500,0.6,l1,0.3,4.513893957141908,0.05415570223389237,4.406447994583589,4.619541701463302,0.9576525149021401,0.011396711638813613,0.9349290260192212,0.9798546289584227,2.3801490917980472,90.87663262353999,4.713498776331383,10000
0.5,500,0.6,log_quadratic,0.01,1.5321543681600605,0.017705680204567465,1.497407356798848,1.566699306881079,0.00019994035029575647,4.503191120100226e-06,0.0001912112835216899,0.00020871575067217156,0.6129817114742017,122.36246411560629,7663.057336318865,10000
0.5,500,0.6,log_quadratic,0.1,1.5318378338069454,0.0175318564513901,1.4974532334459207,1.5663219019831551,0.019754226790321044,0.00043645363032062437,0.018905742506728968,0.020613109564906532,0.6245876695969708,121.93499375374128,77.54481357668215,10000
0.5,500,0.6,log_quadratic,0.3,1.5320737321362485,0.018013628553672282,1.497043937606135,1.5669617873185473,0.16274762766178377,0.0033107971710905786,0.15637355042781445,0.16943667132091625,0.7104780694515698,105.73202952547153,9.413800705716882,10000
0.5,500,0.8,quadratic,0.01,3.9991370870125027,0.08829296918156056,3.8284055624456066,4.17427658969485,0.00020005480524470495,4.477875879255411e-06,0.00019143366977853444,0.00020887200483592195,0.7999874612466963,64.05211005103986,19990.20759396806,10000
0.5,500,0.8,quadratic,0.1,4.000289065296878,0.08953073678167298,3.826271599029674,4.1762277635232286,0.020005203114864742,0.00044536562533516557,0.01913650742103263,0.020891738717243504,0.8160619755512672,62.871165578633054,199.96243188975612,10000
0.5,500,0.8,quadratic,0.3,4.001019377864668,0.08926386939419217,3.8254542044494024,4.172029990925768,0.18002953486738976,0.004044231010357509,0.17213305076518265,0.1879849993553125,0.9442275034668454,60.47416719140818,22.224238821767937,10000
0.5,500,0.8,l1,0.01,4.513157799398605,0.05481225855405069,4.406020267543032,4.620139281198971,0.031912711254755644,0.00038365469996912046,0.031160108194408138,0.03267354431128441,0.9281617288835254,115.61797508093089,141.42194824408887,10000
0.5,500,0.8,l1,0.1,4.513531977056738,0.05402482674707008,4.407904346789189,4.619657288583311,0.3190896591273669,0.003809468437055866,0.31165205523678974,0.3264141746980765,1.1579781227132406,109.52640513841766,14.145027417686167,10000
0.5,500,0.8,l1,0.3,4.513593791326469,0.05416458495413338,4.407705769746034,4.621218883901775,0.9577563053470809,0.011431697347297091,0.9353589161454293,0.9797526931966398,1.6689238025429582,90.84020033376282,4.712674577162705,10000
0.5,500,0.8,log_quadratic,0.01,1.5321035459120613,0.01802197675596159,1.496826058326482,1.5665311132540858,0.00019998869398713247,4.4457381297684065e-06,0.00019150513303255957,0.00020866721443130312,0.3065807001376019,120.21093747285273,7660.950803602122,10000
0.5,500,0.8,log_quadratic,0.1,1.5320662692133828,0.017854160386738444,1.4971135397423139,1.5670455410529738,0.019756408182302652,0.00043400812321697834,0.01891568239000524,0.02060531859968724,0.3222183803885186,119.7534612598681,77.5478141105514,10000
0.5,500,0.8,log_quadratic,0.3,1.5318840945493386,0.017872185387660937,1.4966882156872152,1.5665025714650198,0.1627376914586482,0.0033336210114893036,0.15630014332228384,0.16920683507077316,0.43656697207678624,106.50272841007455,9.413210183939421,10000
0.5,500,1.0,quadratic,0.01,4.00065638703508,0.09040880684432599,3.827263805532289,4.17818524901434,0.0001999375368085223,4.4219452647742735e-06,0.000191373220039564,0.00020875333615790303,0.0001999375368085223,62.57686565356303,20009.53123107873,10000
0.5,500,1.0,quadratic,0.1,4.001016578115502,0.09004540965771515,3.8240634852174122,4.177959616914675,0.020001889587204988,0.00044159924618814554,0.019152836874783974,0.020884383384276464,0.020001889587204988,62.52331222064134,200.03193001699765,10000
0.5,500,1.0,quadratic,0.3,4.00029583278102,0.0905099078630321,3.8253311662944003,4.180446705123206,0.17999552014824774,0.004037823929334697,0.1721696836494237,0.18799576360719752,0.17999552014824774,59.6327223709604,22.22441886045997,10000
0.5,500,1.0,l1,0.01,4.513734192896037,0.05408900392784413,4.407806122924328,4.619070186317829,0.031915269250507576,0.00038472297392748114,0.031164115900193398,0.03266513749664483,0.031915269250507576,117.17887778869411,141.42867344991149,10000
0.5,500,1.0,l1,0.1,4.513679385417835,0.05348648311509389,4.407606232049079,4.618815512791926,0.31913780558732063,0.003866995414774409,0.31169573112865195,0.3267498129067361,0.31913780558732063,110.61738025718158,14.143355335514546,10000
0.5,500,1.0,l1,0.3,4.513941121436042,0.05440284327370015,4.4091195912373005,4.620660157498244,0.9575990938357478,0.01147960976612143,0.9351852761379594,0.980333786959123,0.9575990938357478,90.4559940574091,4.713810978407521,10000
0.5,500,1.0,log_quadratic,0.01,1.532046041189734,0.017598651953519256,1.4973653446305344,1.566380624352765,0.00019999598949665742,4.494931685039156e-06,0.00019125073353951324,0.00020879879896947947,0.00019999598949665742,123.09791611591577,7660.383815923166,10000
0.5,500,1.0,log_quadratic,0.1,1.5320541559571177,0.017686486696816606,1.4970547330412705,1.5662937162653647,0.019762268941311494,0.00043563756060523016,0.018912436825700027,0.020617822794946984,0.019762268941311494,120.8863728865559,77.52420334461075,10000
0.5,500,1.0,log_quadratic,0.3,1.5322237016913478,0.017866906644212165,1.4975094382503367,1.5676215724705997,0.16270013368945715,0.0033139340015460378,0.15623752736563665,0.16922518813248275,0.16270013368945715,106.58359788599967,9.417470452826276,10000
0.5,1000,0.0,quadratic,0.01,3.998756410544287,0.06289407537282,3.8777463441208644,4.1222020064880995,0.00020005163758561855,3.1701236089106727e-06,0.00019384673895772456,0.00020625712577640806,3.998756410544287,89.91010030715138,19988.62123202011,10000
0.5,1000,0.0,quadratic,0.1,4.000738202830583,0.0635738652152505,3.8773687392896803,4.1264283893182325,0.01999633751649598,0.00031005837029695016,0.01939621896896003,0.020595238264163956,4.000738202830583,88.55135930514305,200.07354844506767,10000
0.5,1000,0.0,quadratic,0.3,3.999921059794578,0.06285129343981335,3.8764092664625918,4.122990828849661,0.17997784888352802,0.002824588476114163,0.17454475944120904,0.18570387632352245,3.999921059794578,85.86566935058192,22.22451865386563,10000
0.5,1000,0.0,l1,0.01,4.513908940487142,0.0380832031039386,4.439679019501327,4.589391473228423,0.0319166245748158,0.00027162083823470775,0.03138160539525339,0.032449759158016844,4.513908940487142,166.43382358867945,141.42814287601382,10000
0.5,1000,0.0,l1,0.1,4.513744810947864,0.038472610179402005,4.435934982704527,4.58842019616356,0.31914200099205203,0.002691744706931448,0.3139227163453016,0.32439397775540313,4.513744810947864,153.81327453082588,14.1433744130102,10000
0.5,1000,0.0,l1,0.3,4.513508205886784,0.03775703282201923,4.439000570295093,4.588746793777187,0.9574093407358739,0.008070263840401944,0.9418850084466105,0.9732655036553288,4.513508205886784,130.25379755830014,4.714293055066351,10000
0.5,1000,0.0,log_quadratic,0.01,1.5319278365977624,0.012510361763543917,1.5074037810134755,1.5564018083635338,0.000199966095131387,3.1546210703677222e-06,0.00019384010945629025,0.00020623169786974834,1.5319278365977624,173.1516882088504,7660.93789845331,10000
0.5,1000,0.0,log_quadratic,0.1,1.5320625769150225,0.012623555008826474,1.5074454825587023,1.5569212259219272,0.01975190783654375,0.00030698623317046013,0.01915555299430858,0.02036753953457462,1.5320625769150225,169.3736926779989,77.56529594981684,10000
0.5,1000,0.0,log_quadratic,0.3,1.5322473682877176,0.01257918871167917,1.5078629014446052,1.5566957539144097,0.16276288728762162,0.002323256900226084,0.15827770088959323,0.1673575741290895,1.5322473682877176,151.40352556328202,9.413984931221158,10000
0.5,1000,0.2,quadratic,0.01,3.9996569334577927,0.06333687897549957,3.8776151230522844,4.125154938877191,0.00020002145790890612,3.164213577264106e-06,0.00019379802901094408,0.00020626095948285912,3.1997655510578165,89.30162476440644,19996.139290612104,10000
0.5,1000,0.2,quadratic,0.1,3.999739304623616,0.06265397184395023,3.87728862087755,4.121442038039648,0.02000674810038571,0.00031291814922828546,0.019395955743697298,0.02062227644682021,3.20379279331897,89.82864768523079,199.9195113845865,10000
0.5,1000,0.2,quadratic,0.3,4.000731819943906,0.06357377942812707,3.8781075014739583,4.126736171569777,0.18002402600550282,0.0028638227766063108,0.17438417841665843,0.18569014991979413,3.2365902611562247,84.90643202201191,22.223321568320078,10000
0.5,1000,0.2,l1,0.01,4.513640990680222,0.03852002854288307,4.4373221532892355,4.588734324320561,0.031916574089183726,0.0002714393016372343,0.031393100733901766,0.032460379214918206,3.6172961073620145,164.53669261031825,141.4199712684658,10000
0.5,1000,0.2,l1,0.1,4.513967422862627,0.038199073049792594,4.43785271619528,4.588011828243457,0.31912778344132614,0.0026872669528568943,0.3138659375590198,0.32444046669125215,3.6749994949783664,154.9193011593914,14.14470208198764,10000
0.5,1000,0.2,l1,0.3,4.512830099489739,0.03832902162951942,4.438338515998576,4.588640881887045,0.9575322623212029,0.008078601499317207,0.9418902692305118,0.9735907856924244,3.8017705320560315,128.358563251705,4.712979684412885,10000
0.5,1000,0.2,log_quadratic,0.01,1.5324338482727435,0.01268408065757539,1.5075369690567464,1.5578197950745725,0.000200012380656628,3.1512758977334496e-06,0.00019387863091308472,0.000206178984972757,1.2259870810943259,170.83664658630317,7661.694957291445,10000
0.5,1000,0.2,log_quadratic,0.1,1.5322519475071004,0.012399702891822954,1.5079126096563222,1.556637733411138,0.019754595342694015,0.00030820234635938506,0.019143820372035093,0.020364185207598796,1.2297524770742192,172.4504091466696,77.5643297635952,10000
0.5,1000,0.2,log_quadratic,0.3,1.5322419352125662,0.012458306142703995,1.5078319793065336,1.5565580026326074,0.16269427167442446,0.0023318929298611654,0.15811225576686377,0.16724721298493542,1.258332402504938,152.8113743625415,9.417921844715044,10000
0.5,1000,0.4,quadratic,0.01,3.9992964643166444,0.06267764887917393,3.8773344931172353,4.122755044954723,0.00019997669370506454,3.148252616960135e-06,0.0001938317335941625,0.00020613874956931422,2.3996578692674686,90.2327477822754,19998.812812732085,10000
0.5,1000,0.4,quadratic,0.1,4.0001738475420865,0.0631405588843074,3.879394933107172,4.125207344055784,0.019996333794666737,0.00031276189172813734,0.019391881792764104,0.02061541025979579,2.4081028420431183,89.14637541742556,200.045362745894,10000
